1754596581105,255,02_02_Select_Category,200,,Octoperf - 02_VIEW DETAILS 2-26,text,true,,4212,674,7,23,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=6264F7F7FE924C89737477BCA65AA6ED?viewCategory=&categoryId=DOGS,254,0,0
1754596579271,277,02_Search_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-57,,true,,3441,923,15,24,null,0,2012,0
1754596581282,277,02-Search,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-57,text,true,,3441,923,15,24,https://petstore.octoperf.com/actions/Catalog.action,277,0,0
1754596580359,189,02_04_Select Item ID (Fish),200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-29,,true,,3824,656,7,24,null,0,1014,0
1754596581373,189,02_04_Select Item ID (Fish),200,,Octoperf - 02_VIEW DETAILS 2-29,text,true,,3824,656,7,24,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-16,189,0,0
1754596578662,800,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-52,,true,,5664,525,15,24,null,0,2101,598
1754596580761,800,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-52,text,true,,5664,525,15,24,https://petstore.octoperf.com/actions/Catalog.action,799,0,598
1754596580460,211,02_04_Select Item ID (Fish),200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-30,,true,,3819,656,7,25,null,0,1089,0
1754596581548,211,02_04_Select Item ID (Fish),200,,Octoperf - 02_VIEW DETAILS 2-30,text,true,,3819,656,7,25,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-17,211,0,0
1754596580559,249,02_04_Select Item ID (Fish),200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-28,,true,,3807,656,7,25,null,0,1050,0
1754596581609,249,02_04_Select Item ID (Fish),200,,Octoperf - 02_VIEW DETAILS 2-28,text,true,,3807,656,7,25,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-15,249,0,0
1754596580939,873,02_01_Enter Store,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-24,,true,,5664,525,7,25,null,0,47,672
1754596580985,873,02_01_Enter Store,200,,Octoperf - 02_VIEW DETAILS 2-24,text,true,,5664,525,7,25,https://petstore.octoperf.com/actions/Catalog.action,872,0,672
1754596579157,858,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-51,,true,,5664,525,16,26,null,0,2043,662
1754596581199,858,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-51,text,true,,5664,525,16,26,https://petstore.octoperf.com/actions/Catalog.action,857,0,662
1754596579770,273,02_Search_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-56,,true,,4081,923,17,27,null,0,2114,0
1754596581883,273,02-Search,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-56,text,true,,4081,923,17,27,https://petstore.octoperf.com/actions/Catalog.action,273,0,0
1754596580877,302,02_02_Select_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-25,,true,,4212,674,8,27,null,0,1105,0
1754596581981,302,02_02_Select_Category,200,,Octoperf - 02_VIEW DETAILS 2-25,text,true,,4212,674,8,27,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=6264F7F7FE924C89737477BCA65AA6ED?viewCategory=&categoryId=DOGS,301,0,0
1754596581508,870,03_01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 03_ADD TO CART- Ultimate Thread Group 3-7,,true,,5664,525,2,27,null,0,5,648
1754596581509,870,03_01_Open URL,200,,Octoperf - 03_ADD TO CART- Ultimate Thread Group 3-7,text,true,,5664,525,2,27,https://petstore.octoperf.com/actions/Catalog.action,869,0,648
1754596581563,889,02_01_Enter Store,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-29,,true,,4973,578,8,27,null,0,31,689
1754596581593,889,02_01_Enter Store,200,,Octoperf - 02_VIEW DETAILS 2-29,text,true,,4973,578,8,27,https://petstore.octoperf.com/actions/Catalog.action,888,0,689
1754596580272,275,02_Search_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-55,,true,,3754,922,17,27,null,0,2044,0
1754596582316,275,02-Search,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-55,text,true,,3754,922,17,27,https://petstore.octoperf.com/actions/Catalog.action,275,0,0
1754596579663,816,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-50,,true,,5664,525,17,27,null,0,2113,603
1754596581775,816,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-50,text,true,,5664,525,17,27,https://petstore.octoperf.com/actions/Catalog.action,816,0,603
1754596581761,812,02_01_Enter Store,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-30,,true,,4973,578,8,27,null,0,19,597
1754596581779,812,02_01_Enter Store,200,,Octoperf - 02_VIEW DETAILS 2-30,text,true,,4973,578,8,27,https://petstore.octoperf.com/actions/Catalog.action,812,0,597
1754596581361,234,02_03_Select Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-26,,true,,4126,706,8,28,null,0,1089,0
1754596581361,282,02_04_Select Item ID (Fish),200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-27,,true,,3827,656,8,28,null,0,1041,0
1754596582449,234,02_03_Select Product ID (Fish),200,,Octoperf - 02_VIEW DETAILS 2-26,text,true,,4126,706,8,28,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-CW-01,234,0,0
1754596582402,282,02_04_Select Item ID (Fish),200,,Octoperf - 02_VIEW DETAILS 2-27,text,true,,3827,656,8,28,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-18,282,0,0
1754596581859,1028,02_01_Enter Store,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-28,,true,,4973,578,8,28,null,0,27,708
1754596581885,1028,02_01_Enter Store,200,,Octoperf - 02_VIEW DETAILS 2-28,text,true,,4973,578,8,28,https://petstore.octoperf.com/actions/Catalog.action,1028,0,708
1754596580659,231,02_Search_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-54,,true,,3440,922,18,28,null,0,2032,0
1754596582691,231,02-Search,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-54,text,true,,3440,922,18,28,https://petstore.octoperf.com/actions/Catalog.action,231,0,0
1754596581939,932,02_01_Enter Store,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-23,,true,,5664,525,8,28,null,0,55,690
1754596581993,932,02_01_Enter Store,200,,Octoperf - 02_VIEW DETAILS 2-23,text,true,,5664,525,8,28,https://petstore.octoperf.com/actions/Catalog.action,931,0,690
1754596581860,201,02_02_Select_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-24,,true,,3666,675,9,30,null,0,1032,0
1754596582891,201,02_02_Select_Category,200,,Octoperf - 02_VIEW DETAILS 2-24,text,true,,3666,675,9,30,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=6264F7F7FE924C89737477BCA65AA6ED?viewCategory=&categoryId=BIRDS,201,0,0
1754596580075,1039,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-60,,true,,4985,578,19,30,null,0,2067,780
1754596582142,1039,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-60,text,true,,4985,578,19,30,https://petstore.octoperf.com/actions/Catalog.action,1038,0,780
1754596580139,1013,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-49,,true,,5664,525,19,30,null,0,2031,750
1754596582170,1013,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-49,text,true,,5664,525,19,30,https://petstore.octoperf.com/actions/Catalog.action,1012,0,750
1754596580075,1023,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-61,,true,,4986,578,19,30,null,0,2094,755
1754596582168,1023,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-61,text,true,,4986,578,19,30,https://petstore.octoperf.com/actions/Catalog.action,1022,0,755
1754596581057,195,02_Search_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-53,,true,,3444,926,19,30,null,0,2025,0
1754596583081,195,02-Search,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-53,text,true,,3444,926,19,30,https://petstore.octoperf.com/actions/Catalog.action,195,0,0
1754596582284,270,02_03_Select Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-25,,true,,3817,706,9,30,null,0,1024,0
1754596583307,270,02_03_Select Product ID (Fish),200,,Octoperf - 02_VIEW DETAILS 2-25,text,true,,3817,706,9,30,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-PO-02,270,0,0
1754596582685,827,02_01_Enter Store,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-27,,true,,4973,578,9,30,null,0,66,626
1754596582750,827,02_01_Enter Store,200,,Octoperf - 02_VIEW DETAILS 2-27,text,true,,4973,578,9,30,https://petstore.octoperf.com/actions/Catalog.action,826,0,626
1754596580558,975,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-59,,true,,4985,578,19,30,null,0,2047,772
1754596582605,975,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-59,text,true,,4985,578,19,30,https://petstore.octoperf.com/actions/Catalog.action,971,0,772
1754596580633,883,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-48,,true,,5664,525,19,30,null,0,2064,679
1754596582697,883,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-48,text,true,,5664,525,19,30,https://petstore.octoperf.com/actions/Catalog.action,882,0,679
1754596582484,197,02_02_Select_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-29,,true,,3666,675,9,31,null,0,1103,0
1754596583584,197,02_02_Select_Category,200,,Octoperf - 02_VIEW DETAILS 2-29,text,true,,3666,675,9,31,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=6264F7F7FE924C89737477BCA65AA6ED?viewCategory=&categoryId=BIRDS,197,0,0
1754596581565,222,02_Search_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-52,,true,,3441,923,20,31,null,0,2092,0
1754596583657,222,02-Search,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-52,text,true,,3441,923,20,31,https://petstore.octoperf.com/actions/Catalog.action,222,0,0
1754596582592,196,02_02_Select_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-30,,true,,3928,674,9,31,null,0,1092,0
1754596583683,196,02_02_Select_Category,200,,Octoperf - 02_VIEW DETAILS 2-30,text,true,,3928,674,9,31,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=6264F7F7FE924C89737477BCA65AA6ED?viewCategory=&categoryId=FISH,196,0,0
1754596582684,212,02_04_Select Item ID (Fish),200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-26,,true,,3800,656,10,32,null,0,1082,0
1754596583766,212,02_04_Select Item ID (Fish),200,,Octoperf - 02_VIEW DETAILS 2-26,text,true,,3800,656,10,32,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-26,211,0,0
1754596581058,913,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-58,,true,,4989,578,20,32,null,0,2013,711
1754596583070,913,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-58,text,true,,4989,578,20,32,https://petstore.octoperf.com/actions/Catalog.action,913,0,711
1754596582950,965,02_01_Enter Store,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-22,,true,,5664,525,10,32,null,0,74,763
1754596583020,965,02_01_Enter Store,200,,Octoperf - 02_VIEW DETAILS 2-22,text,true,,5664,525,10,32,https://petstore.octoperf.com/actions/Catalog.action,964,0,763
1754596581123,849,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-47,,true,,5664,525,21,33,null,0,2114,642
1754596583236,849,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-47,text,true,,5664,525,21,33,https://petstore.octoperf.com/actions/Catalog.action,849,0,642
1754596582915,227,02_02_Select_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-28,,true,,3666,675,10,33,null,0,1051,0
1754596583964,227,02_02_Select_Category,200,,Octoperf - 02_VIEW DETAILS 2-28,text,true,,3666,675,10,33,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=6264F7F7FE924C89737477BCA65AA6ED?viewCategory=&categoryId=BIRDS,227,0,0
1754596582926,267,02_02_Select_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-23,,true,,3928,674,10,33,null,0,1103,0
1754596584026,267,02_02_Select_Category,200,,Octoperf - 02_VIEW DETAILS 2-23,text,true,,3928,674,10,33,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=6264F7F7FE924C89737477BCA65AA6ED?viewCategory=&categoryId=FISH,267,0,0
